559254.73068, 3,  -0.405,  1.621, 11.193, 4,   0.033,  0.112, -0.119
559254.73268, 3,  -0.424,  0.634, 10.645, 4,   0.000,  0.102, -0.121
559254.73469, 3,  -0.062,  0.548, 11.174, 4,  -0.049,  0.074, -0.119
559254.73669, 3,   0.069,  1.647,  8.928, 4,  -0.058, -0.006, -0.107, 5, 170.700,-102.720,-111.060
559254.73869, 3,   0.069,  1.647,  8.928, 4,  -0.057, -0.011, -0.103
559254.74069, 3,   0.591,  0.718,  9.697
559254.74269, 3,   0.218, -0.541,  9.872, 4,   0.011, -0.031, -0.114
559254.74469, 3,   0.369, -0.814,  9.800, 4,   0.034, -0.043, -0.110
559254.74669, 3,   0.223, -0.955, 10.317, 4,   0.007, -0.067, -0.109
559254.74869, 3,  -0.022, -0.445,  9.773, 4,  -0.025, -0.074, -0.111, 5, 170.340,-102.660,-111.000
559254.75069, 3,  -0.115, -0.599,  9.500, 4,  -0.030, -0.057, -0.105
559254.75269, 3,   0.342, -0.601,  8.710, 4,  -0.033, -0.028, -0.103
559254.75469, 3,   0.053, -0.105,  8.430, 4,  -0.031,  0.020, -0.107
559254.75670, 3,  -0.060,  0.122, 10.355, 4,   0.028,  0.071, -0.105, 5, 170.460,-102.840,-111.000
559254.75870, 3,   0.067,  0.089,  9.453, 4,   0.050,  0.100, -0.116
559254.76070, 3,   0.639, -0.026, 10.511
559254.76270, 3,   0.733,  0.287, 11.246, 4,  -0.049,  0.017, -0.110
559254.76470, 3,   0.565,  0.893,  9.129, 4,  -0.024,  0.000, -0.113
559254.76670, 3,   1.453,  0.239,  9.450, 4,  -0.047, -0.025, -0.106
559254.76870, 3,   1.312,  0.409,  8.576, 4,  -0.002, -0.042, -0.103, 5, 170.820,-102.480,-110.760
559254.77070, 3,   0.591,  0.251,  8.804, 4,   0.005, -0.050, -0.104
559254.77271, 3,   0.793,  0.261,  8.605, 4,   0.018, -0.019, -0.101
559254.77471, 3,   1.123, -0.014,  8.631, 4,   0.007, -0.015, -0.095
559254.77671, 3,   0.927, -0.177,  8.758, 4,  -0.013, -0.018, -0.093
559254.77871, 3,   0.115, -0.199,  8.339, 4,   0.003,  0.015, -0.101, 5, 170.520,-102.540,-110.400
559254.78072, 3,   0.283, -0.534,  8.670, 4,  -0.001,  0.032, -0.103
559254.78272, 3,   0.352, -0.639,  9.266, 4,  -0.024,  0.066, -0.092
559254.78472, 3,   0.139,  0.091,  9.845, 4,   0.001,  0.093, -0.090
559254.78672, 3,  -0.041,  0.917,  9.711, 4,   0.005,  0.102, -0.088
559254.78872, 3,  -0.340,  1.221, 10.295, 4,   0.027,  0.106, -0.093, 5, 170.940,-102.600,-110.400
559254.79072, 3,  -0.184,  1.149, 10.959, 4,  -0.005,  0.069, -0.103
559254.79273, 3,   0.318,  1.147, 10.250, 4,  -0.002,  0.050, -0.100
559254.79473, 3,   1.370,  1.561,  9.838, 4,  -0.033, -0.026, -0.096
559254.79673, 3,   0.979,  1.693, 11.646, 4,  -0.040, -0.091, -0.083
559254.79873, 3,   0.646,  0.273, 12.706, 4,  -0.010, -0.091, -0.089, 5, 171.060,-102.900,-110.220
559254.80073, 3,  -0.500, -2.399, 11.186, 4,   0.119, -0.014, -0.092
559254.80273, 3,  -0.534, -2.136, 10.657, 4,  -0.005, -0.039, -0.086
559254.80474, 3,  -1.003, -0.848, 11.220, 4,  -0.119, -0.082, -0.055
559254.80674, 3,  -1.480,  0.855,  6.429, 4,  -0.101, -0.002, -0.071
559254.80874, 3,  -1.097,  1.030,  5.768, 4,  -0.090,  0.099, -0.072, 5, 171.180,-103.080,-110.640
559254.81074, 3,   0.168,  0.326,  7.923, 4,  -0.105,  0.111, -0.074
559254.81274, 3,  -0.206, -0.584,  8.593, 4,   0.028,  0.167, -0.093
559254.81475, 3,   0.357, -1.240, 10.638, 4,   0.045,  0.152, -0.098
559254.81675, 3,   0.931, -0.453, 12.048, 4,   0.067,  0.100, -0.085
559254.81875, 3,   0.417,  0.306, 11.605, 4,   0.053, -0.048, -0.095, 5, 171.900,-102.780,-110.400
559254.82075, 3,  -0.034,  0.651, 10.350, 4,   0.046, -0.102, -0.099
559254.82275, 3,   0.225,  0.342,  9.048, 4,  -0.035, -0.214, -0.081
559254.82475, 3,   1.281, -0.309,  9.582, 4,  -0.005, -0.190, -0.079
559254.82675, 3,   0.357,  1.348,  9.824, 4,   0.055, -0.118, -0.087, 5, 171.540,-102.600,-109.620
559254.82875, 3,   0.460,  1.288,  9.817, 4,   0.051, -0.041, -0.073
559254.83076, 3,   0.464,  1.068, 10.346
559254.83275, 3,   0.687,  0.740, 10.520, 4,   0.002, -0.024, -0.081
559254.83475, 3,   0.364, -0.022,  9.697, 4,  -0.054,  0.014, -0.082
559254.83675, 3,   0.529, -1.192,  9.678, 4,  -0.064,  0.089, -0.076
559254.83875, 3,   0.594, -0.836,  9.402, 4,  -0.011,  0.185, -0.077, 5, 171.780,-102.360,-109.680
559254.84076, 3,  -0.651,  0.268,  8.864, 4,  -0.034,  0.201, -0.081
559254.84276, 3,  -1.130,  0.572,  9.522, 4,  -0.020,  0.197, -0.087
559254.84476, 3,  -1.104,  0.297,  9.407, 4,  -0.058,  0.135, -0.090
559254.84676, 3,  -0.196, -0.836,  9.493
559254.84876, 3,   0.175, -0.821,  9.438, 4,  -0.093,  0.014, -0.088, 5, 172.020,-102.120,-109.260
559254.85076, 3,   0.759, -0.400,  8.469, 4,  -0.073, -0.035, -0.085
559254.85276, 3,   0.788, -0.438,  7.755, 4,   0.014, -0.093, -0.088
559254.85477, 3,   0.426, -0.019,  7.999, 4,   0.068, -0.135, -0.087
559254.85677, 3,   0.426, -0.488, 11.014, 4,   0.083, -0.135, -0.096
559254.85877, 3,   0.057, -0.493, 11.282, 4,   0.111, -0.132, -0.085, 5, 171.900,-102.000,-109.380
559254.86077, 3,   0.120, -0.448, 10.937, 4,   0.058, -0.128, -0.088
559254.86277, 3,  -0.407,  0.065,  9.742, 4,  -0.000, -0.133, -0.081
559254.86477, 3,  -0.481,  0.472,  8.282, 4,  -0.076, -0.087, -0.076
559254.86677, 3,  -0.474,  0.754,  8.356, 4,  -0.031,  0.041, -0.077
559254.86877, 3,   0.086,  0.627,  9.034, 4,  -0.016,  0.097, -0.081, 5, 172.320,-101.820,-109.800
559254.87077, 3,  -0.278,  0.306, 10.767, 4,   0.033,  0.183, -0.081
559254.87278, 3,  -0.376,  0.192, 11.497, 4,   0.027,  0.183, -0.091
559254.87478, 3,   0.132,  0.105, 11.370, 4,   0.002,  0.152, -0.098
559254.87678, 3,   1.156, -0.388, 11.085, 4,  -0.065,  0.035, -0.093
559254.87878, 3,   1.221, -0.515, 10.247, 4,  -0.024, -0.101, -0.088, 5, 172.680,-101.820,-109.260
559254.88078, 3,   1.099, -0.496,  8.835, 4,   0.019, -0.127, -0.076
559254.88278, 3,   1.159, -0.376,  9.216, 4,   0.054, -0.124, -0.076
559254.88479, 3,   1.075,  0.153,  8.962, 4,   0.086, -0.119, -0.074
559254.88679, 3,  -0.105,  0.759,  9.046, 4,   0.031, -0.107, -0.080, 5, 172.320,-101.820,-108.840
559254.88879, 3,  -0.105,  0.759,  9.046, 4,   0.017, -0.075, -0.084
559254.89079, 3,  -0.153, -0.005,  8.196, 4,  -0.022, -0.013, -0.087
559254.89279, 3,  -0.409, -0.390,  9.029, 4,  -0.011,  0.086, -0.073
559254.89480, 3,  -0.041, -0.026,  9.254
559254.89680, 3,  -0.096,  1.144,  8.392, 4,   0.015,  0.128, -0.068
559254.89880, 3,   0.204,  0.955,  9.165, 4,  -0.008,  0.169, -0.076, 5, 172.320,-101.820,-108.480
559254.90080, 3,  -0.141,  0.704,  9.991, 4,  -0.049,  0.119, -0.069
559254.90280, 3,   0.096,  0.524, 10.291, 4,  -0.001,  0.070, -0.068
559254.90480, 3,   0.615,  0.385, 10.899, 4,   0.011, -0.029, -0.068
559254.90680, 3,   0.311,  0.618, 10.293, 4,   0.002, -0.067, -0.084, 5, 172.860,-101.700,-108.300
559254.90881, 3,   0.192,  0.601, 10.286, 4,  -0.006, -0.124, -0.083
559254.91080, 3,   0.941, -0.654,  9.484, 4,  -0.010, -0.165, -0.063
559254.91281, 3,   1.657, -0.716,  9.172, 4,  -0.006, -0.178, -0.048
559254.91481, 3,   1.796, -0.283,  8.600, 4,   0.028, -0.147, -0.054
559254.91681, 3,   0.745,  0.661,  9.491, 4,   0.089, -0.036, -0.061, 5, 172.380,-101.460,-108.420
559254.91881, 3,   0.560,  0.424,  9.881, 4,   0.091,  0.014, -0.062
559254.92082, 3,   0.136,  0.603, 10.109, 4,  -0.027,  0.037, -0.068
559254.92282, 3,  -0.014, -0.558, 10.300, 4,  -0.102,  0.088, -0.071
559254.92482, 3,  -0.101, -0.790,  9.754, 4,  -0.100,  0.134, -0.064
559254.92682, 3,  -0.041, -0.065,  8.492, 4,  -0.059,  0.213, -0.061, 5, 172.620,-101.400,-108.420
559254.92882, 3,  -1.070,  0.699,  9.192, 4,  -0.013,  0.261, -0.074
559254.93083, 3,  -1.422,  1.255,  9.500, 4,   0.037,  0.298, -0.087
559254.93283, 3,  -0.713, -0.132, 11.818, 4,  -0.021,  0.166, -0.079
559254.93483, 3,   0.170, -1.132, 11.459, 4,  -0.061,  0.041, -0.060
559254.93683, 3,   1.144, -0.424, 11.028, 4,  -0.080, -0.134, -0.060, 5, 172.680,-101.160,-108.420
559254.93883, 3,   0.943,  0.441, 10.166, 4,   0.048, -0.191, -0.063
559254.94083, 3,   0.199,  0.172,  8.337, 4,   0.089, -0.190, -0.074
559254.94283, 3,   0.163,  0.201,  8.811, 4,   0.074, -0.202, -0.063
559254.94483, 3,   0.189, -0.304, 10.085, 4,   0.058, -0.192, -0.060
559254.94683, 3,   0.151,  0.582,  9.189, 4,   0.030, -0.179, -0.052, 5, 172.620,-100.920,-107.940
559254.94883, 3,  -0.280,  0.637,  8.471, 4,  -0.045, -0.137, -0.064
559254.95083, 3,  -1.001,  1.207,  8.387, 4,  -0.042,  0.009, -0.073
559254.95284, 3,  -0.419,  0.424,  9.266, 4,  -0.024,  0.091, -0.082
559254.95484, 3,   0.362, -0.081,  9.448
559254.95684, 3,   0.955, -0.383,  9.371, 4,  -0.043,  0.155, -0.071
559254.95885, 3,   0.924, -0.488, 10.123, 4,  -0.103,  0.122, -0.066, 5, 172.620,-100.800,-107.700
559254.96085, 3,   0.570, -0.235, 10.145, 4,  -0.072,  0.137, -0.063
559254.96285, 3,   0.326, -0.381, 10.372, 4,  -0.000,  0.148, -0.073
559254.96485, 3,   0.390, -0.294, 10.937, 4,  -0.022,  0.028, -0.068
559254.96685, 3,   1.403,  0.091,  9.263, 4,  -0.053, -0.079, -0.052, 5, 172.680,-100.860,-107.400
559254.96886, 3,   1.829,  0.017,  8.823
559254.97086, 3,   1.753, -0.254,  8.311, 4,  -0.049, -0.124, -0.051
559254.97286, 3,   0.328, -0.838,  8.892, 4,   0.028, -0.146, -0.051
559254.97486, 3,  -0.582, -0.247,  9.764, 4,   0.136, -0.061, -0.058
559254.97686, 3,   0.220, -0.450,  9.977, 4,   0.144, -0.027, -0.056
559254.97886, 3,  -0.022,  0.000,  9.714, 4,   0.053, -0.034, -0.046, 5, 172.860,-101.040,-107.340
559254.98086, 3,  -0.335,  0.694,  9.601, 4,  -0.078, -0.073, -0.051
559254.98286, 3,  -0.136,  0.893,  9.338, 4,  -0.081, -0.033, -0.049
559254.98486, 3,  -0.031,  1.276,  9.101, 4,   0.012,  0.086, -0.055
559254.98686, 3,   0.045,  0.893, 11.030, 4,   0.028,  0.139, -0.058
559254.98887, 3,   0.031,  0.924, 11.294, 4,  -0.019,  0.084, -0.054, 5, 172.620,-100.920,-107.460
559254.99087, 3,   0.045,  0.551, 11.636, 4,  -0.063,  0.007, -0.046
559254.99287, 3,   0.081,  0.589, 10.439, 4,  -0.076, -0.026, -0.044
559254.99487, 3,   0.534,  0.828,  8.744
559254.99688, 3,  -0.024,  0.735,  8.933, 4,  -0.085, -0.066, -0.042
559254.99888, 3,  -0.189,  0.354,  8.574, 4,   0.030, -0.014, -0.055, 5, 173.040,-100.680,-107.520
559255.00088, 3,   0.041, -1.427,  8.873, 4,   0.039, -0.003, -0.054
559255.00288, 3,   0.165, -0.910,  9.726, 4,  -0.013, -0.044, -0.041
559255.00488, 3,   0.122, -0.874,  9.831, 4,  -0.023, -0.056, -0.032
559255.00689, 3,   0.254, -0.618,  9.055, 4,   0.005, -0.027, -0.040
559255.00889, 3,   0.211, -0.620,  9.093, 4,   0.024, -0.008, -0.043, 5, 173.340,-100.620,-107.640
559255.01089, 3,   0.283,  0.141, 10.274, 4,  -0.000, -0.018, -0.042
559255.01288, 3,   0.467,  0.285, 10.348, 4,   0.008, -0.010, -0.038
559255.01488, 3,   0.761,  0.436, 10.243, 4,   0.039,  0.000, -0.038
559255.01689, 3,   0.340,  0.709,  9.936, 4,   0.032, -0.031, -0.038
559255.01889, 3,   0.098,  0.563, 10.571, 4,   0.013, -0.041, -0.049, 5, 173.400,-100.380,-107.280
559255.02089, 3,   0.508,  0.297, 10.288, 4,   0.018, -0.024, -0.048
559255.02289, 3,   0.713, -0.168, 10.049, 4,   0.030, -0.011, -0.045
559255.02489, 3,   0.555, -0.045,  9.486, 4,  -0.028, -0.043, -0.037
559255.02689, 3,  -0.323,  0.951,  9.043, 4,  -0.043, -0.014, -0.038, 5, 173.640,-100.440,-107.220
559255.02889, 3,  -0.148,  1.034,  8.672, 4,  -0.004,  0.056, -0.039
559255.03089, 3,   0.244,  0.596,  7.336
559255.03289, 3,   0.278,  0.048,  7.405, 4,  -0.046,  0.049, -0.041
559255.03489, 3,   0.211,  0.010,  9.659, 4,  -0.058,  0.042, -0.042
559255.03689, 3,   0.412, -0.931,  9.771, 4,   0.035,  0.094, -0.041
559255.03889, 3,   0.560, -0.931,  9.771, 4,   0.021,  0.072, -0.037, 5, 173.460,-100.080,-107.100
559255.04089, 3,   0.115, -0.737, 11.117, 4,  -0.016,  0.017, -0.029
559255.04290, 3,   0.057,  0.014, 10.552, 4,  -0.024, -0.028, -0.023
559255.04490, 3,   0.357,  0.122,  9.649, 4,   0.003, -0.037, -0.015
559255.04690, 3,  -0.445,  0.668,  9.623, 4,  -0.014, -0.063, -0.013
559255.04890, 3,  -0.927,  0.505,  9.836, 4,  -0.009, -0.074, -0.034, 5, 173.640,-99.900,-107.220
559255.05091, 3,  -0.922,  0.024, 10.377, 4,   0.050,  0.008, -0.047
559255.05291, 3,   0.534, -1.087,  9.817, 4,  -0.032, -0.036, -0.032
559255.05491, 3,   0.378,  0.029, 10.219, 4,  -0.067, -0.055, -0.035
559255.05691, 3,   0.055, -0.029,  9.342, 4,  -0.000, -0.012, -0.036, 5, 173.640,-99.360,-107.580
559255.05891, 3,   0.072,  0.227,  8.821, 4,   0.020,  0.028, -0.032
559255.06091, 3,   0.369,  0.055,  9.620
559255.06291, 3,  -0.050,  0.237,  9.575, 4,   0.011,  0.017, -0.041
559255.06492, 3,   0.050,  0.125, 10.382, 4,  -0.002,  0.017, -0.043
559255.06691, 3,   1.264, -0.594,  9.508, 4,  -0.019,  0.023, -0.038
559255.06891, 3,   1.180, -0.283,  9.137, 4,  -0.008,  0.007, -0.034, 5, 173.520,-99.300,-107.700
559255.07092, 3,   0.338, -0.129,  9.812, 4,   0.039,  0.003, -0.036
559255.07292, 3,   0.134,  0.105,  9.551, 4,   0.050,  0.018, -0.032
559255.07492, 3,   0.448, -0.383, 10.233
559255.07692, 3,   0.187,  0.766, 10.281, 4,   0.012, -0.001, -0.021
559255.07892, 3,  -0.520,  0.919,  9.489, 4,  -0.024, -0.029, -0.022, 5, 173.520,-99.000,-107.820
559255.08092, 3,  -0.417,  1.185,  8.739, 4,  -0.036, -0.021, -0.023
559255.08292, 3,   0.199,  0.838,  7.987, 4,  -0.041,  0.007, -0.024
559255.08493, 3,   0.242,  0.278,  8.299, 4,  -0.044,  0.015, -0.035
559255.08693, 3,   0.857, -0.316,  9.012, 4,  -0.024,  0.024, -0.039
559255.08893, 3,   0.967, -0.546,  9.541, 4,   0.008,  0.033, -0.033, 5, 173.040,-98.400,-107.880
559255.09093, 3,   0.900, -0.318,  9.283, 4,   0.016,  0.006, -0.027
559255.09293, 3,   0.199, -0.139,  9.364, 4,   0.008, -0.011, -0.028
559255.09493, 3,   0.400,  0.096,  9.678, 4,  -0.017, -0.025, -0.023
559255.09693, 3,   0.072,  0.017, 10.137, 4,   0.010, -0.007, -0.018
559255.09893, 3,   0.031, -0.098, 10.279, 4,  -0.002, -0.003, -0.022, 5, 173.220,-98.880,-107.460
559255.10094, 3,  -0.125,  0.175,  9.941, 4,  -0.016,  0.027, -0.021
559255.10293, 3,   0.101, -0.163, 10.408
559255.10493, 3,  -0.043, -0.170, 10.149, 4,  -0.009,  0.035, -0.021
559255.10693, 3,  -0.050, -0.716, 10.331, 4,   0.017,  0.044, -0.026
559255.10894, 3,   0.081, -0.522, 10.870, 4,  -0.006,  0.035, -0.018, 5, 173.700,-98.640,-107.520
559255.11094, 3,   0.433, -0.374,  9.881, 4,   0.032,  0.040, -0.016
559255.11294, 3,   0.596, -0.074, 10.233, 4,   0.007, -0.007, -0.013
559255.11493, 3,   0.534,  0.014,  9.249, 4,   0.025, -0.040, -0.013
559255.11694, 3,   0.553,  0.098,  9.414, 4,   0.008, -0.054, -0.016
559255.11894, 3,   0.570,  0.010,  8.694, 4,   0.025, -0.049, -0.015, 5, 174.120,-98.820,-107.520
559255.12094, 3,   0.582, -0.158,  8.179, 4,   0.047, -0.033, -0.015
559255.12294, 3,   0.833, -0.122,  8.100, 4,   0.024, -0.031, -0.013
559255.12494, 3,  -0.213,  0.385,  8.583, 4,   0.016, -0.022, -0.003
559255.12694, 3,  -0.912,  0.769,  9.908, 4,   0.044,  0.013, -0.004
559255.12894, 3,  -0.824,  0.927, 11.071, 4,   0.081,  0.105, -0.010, 5, 174.120,-98.880,-107.640
559255.13094, 3,  -0.532,  0.285, 11.595, 4,   0.057,  0.128, -0.012
559255.13295, 3,  -0.448,  0.323, 12.012, 4,   0.011,  0.100, -0.012
559255.13495, 3,   0.019,  1.698, 10.880, 4,  -0.074,  0.020, -0.002
559255.13695, 3,   0.599,  1.781, 10.583, 4,  -0.065, -0.021,  0.001
559255.13895, 3,   0.749,  1.233, 10.408, 4,  -0.028, -0.023, -0.002, 5, 174.120,-98.520,-108.060
559255.14095, 3,   0.457, -0.326,  9.740, 4,   0.027, -0.047, -0.008
559255.14295, 3,   0.390, -0.285,  9.280, 4,   0.006, -0.095, -0.004
559255.14495, 3,   0.941, -0.666,  9.826, 4,  -0.039, -0.118,  0.009
559255.14696, 3,   0.148,  0.306,  8.375, 4,  -0.037, -0.124,  0.014
559255.14896, 3,   0.247,  0.065,  8.129, 4,  -0.022, -0.061,  0.014, 5, 174.120,-98.400,-108.180
559255.15096, 3,   0.115, -0.350,  8.373, 4,  -0.032, -0.041,  0.010
559255.15296, 3,  -0.287, -0.522,  7.578, 4,  -0.025,  0.025,  0.004
559255.15497, 3,  -0.340, -0.627,  8.612, 4,  -0.040,  0.100,  0.010
559255.15697, 3,   0.213, -0.529,  7.686, 4,   0.014,  0.133,  0.003, 5, 173.880,-98.460,-107.880
559255.15897, 3,   0.050, -0.493,  8.222, 4,  -0.027,  0.104, -0.002
559255.16097, 3,   0.024, -0.005,  9.034, 4,  -0.003,  0.092,  0.004
559255.16297, 3,   0.127,  0.242,  9.702
559255.16497, 3,   1.231,  0.067, 10.331, 4,   0.033,  0.072,  0.006
559255.16697, 3,   1.034,  0.189, 10.049, 4,   0.051,  0.035,  0.011
559255.16897, 3,   0.838,  0.618, 10.027, 4,   0.022, -0.085,  0.011, 5, 173.940,-98.280,-107.760
559255.17098, 3,   0.915,  0.682, 10.350, 4,   0.032, -0.119,  0.015
559255.17298, 3,   1.121,  0.127, 10.927, 4,   0.078, -0.093,  0.027
559255.17498, 3,   1.250, -0.254, 10.530, 4,   0.048, -0.076,  0.029
559255.17698, 3,   0.041, -0.022, 10.614, 4,   0.016, -0.064,  0.030, 5, 173.820,-98.400,-107.340
559255.17898, 3,  -0.354,  0.232, 10.109, 4,  -0.007,  0.014,  0.036
559255.18098, 3,  -1.106,  0.249,  9.129, 4,  -0.043,  0.111,  0.036
559255.18298, 3,  -1.250,  1.006,  9.220, 4,  -0.045,  0.157,  0.031
559255.18499, 3,  -1.214,  1.051,  8.576, 4,  -0.060,  0.196,  0.024
559255.18699, 3,  -0.376,  1.590,  8.741
559255.18899, 3,  -0.376,  1.590,  8.741, 4,  -0.045,  0.196,  0.025, 5, 173.880,-98.280,-107.160
559255.19099, 3,   0.390,  1.726,  8.641, 4,  -0.054,  0.146,  0.029
559255.19299, 3,   1.077,  1.137, 10.810, 4,  -0.076,  0.037,  0.026
559255.19499, 3,   0.709,  0.572, 12.723, 4,   0.026, -0.033,  0.020
559255.19699, 3,   0.472, -2.610, 10.753, 4,   0.103, -0.040,  0.020
559255.19899, 3,   0.606, -2.215, 10.408, 4,   0.077, -0.146,  0.031, 5, 174.000,-98.400,-107.760
559255.20100, 3,   0.163, -1.487, 10.666, 4,  -0.152, -0.313,  0.062
559255.20300, 3,  -0.692,  0.086,  7.274, 4,  -0.128, -0.281,  0.055
559255.20500, 3,  -0.558,  0.491,  5.701, 4,  -0.024, -0.109,  0.056
559255.20700, 3,   0.022,  0.666,  7.451, 4,  -0.014, -0.002,  0.060
559255.20900, 3,  -0.297,  0.500,  8.351, 4,   0.008,  0.048,  0.050, 5, 174.060,-98.760,-107.880
559255.21100, 3,   0.962, -1.068, 11.114, 4,   0.044,  0.161,  0.023
559255.21301, 3,   1.702, -1.372, 11.933, 4,   0.003,  0.118,  0.033
559255.21501, 3,   0.903, -0.029, 11.737
559255.21701, 3,  -0.189,  0.381, 10.734, 4,  -0.010,  0.067,  0.025
559255.21901, 3,  -0.287,  0.383, 10.094, 4,  -0.001,  0.056,  0.025, 5, 174.540,-98.700,-108.300
559255.22101, 3,   0.584, -0.812, 10.338, 4,  -0.035,  0.007,  0.039
559255.22301, 3,   0.062,  1.106, 10.027, 4,  -0.032, -0.028,  0.047
559255.22501, 3,   0.395,  1.300,  9.788, 4,   0.012, -0.059,  0.064
559255.22702, 3,   0.807,  0.759,  9.486, 4,   0.028, -0.062,  0.064, 5, 174.480,-99.000,-108.420
559255.22902, 3,   0.297,  0.582,  9.711, 4,   0.038, -0.063,  0.062
559255.23102, 3,  -0.529,  0.594,  9.848, 4,   0.048, -0.011,  0.059
559255.23302, 3,  -0.196, -0.232, 10.607, 4,  -0.001,  0.017,  0.072
559255.23502, 3,   0.029,  0.050, 10.032, 4,  -0.060,  0.003,  0.057
559255.23702, 3,  -1.408,  0.570,  7.238, 4,  -0.097,  0.012,  0.049, 5, 174.360,-98.880,-108.180
559255.23902, 3,  -1.829,  0.551,  6.896, 4,  -0.106,  0.081,  0.055
559255.24103, 3,  -1.300,  0.201,  7.350, 4,  -0.054,  0.131,  0.064
559255.24303, 3,  -0.113, -1.121,  7.451, 4,   0.020,  0.161,  0.056
559255.24503, 3,   0.426, -0.544,  9.663, 4,   0.043,  0.089,  0.058
559255.24703, 3,   0.618, -0.575, 11.030
559255.24903, 3,   0.409, -0.438, 11.244, 4,   0.049,  0.044,  0.050, 5, 174.540,-98.640,-108.180
559255.25103, 3,   0.101,  0.239, 10.171, 4,   0.040, -0.069,  0.053
559255.25304, 3,   0.223,  0.201, 10.032, 4,  -0.008, -0.171,  0.059
559255.25504, 3,   0.656, -0.132,  9.855, 4,  -0.016, -0.190,  0.065
559255.25704, 3,   1.118, -0.615, 10.255, 4,   0.033, -0.162,  0.069
559255.25904, 3,   1.018, -0.294, 10.348, 4,   0.063, -0.131,  0.075, 5, 174.360,-98.820,-108.180
559255.26104, 3,  -0.062,  0.711,  9.749, 4,   0.069, -0.107,  0.080
559255.26304, 3,  -0.534,  1.607,  9.857, 4,   0.021, -0.043,  0.074
559255.26505, 3,  -0.553,  1.381,  9.330, 4,  -0.011,  0.033,  0.070
559255.26705, 3,  -0.081,  0.388,  9.060, 4,  -0.039,  0.064,  0.071
559255.26905, 3,  -0.002,  0.594,  9.038, 4,  -0.058,  0.148,  0.072, 5, 174.540,-98.580,-108.120
559255.27105, 3,  -0.247,  0.692,  9.081, 4,  -0.010,  0.190,  0.065
559255.27305, 3,  -0.510,  0.187,  9.558
559255.27505, 3,   0.146, -0.247, 10.262, 4,  -0.029,  0.123,  0.058
559255.27705, 3,   0.395, -0.967, 10.949, 4,  -0.061, -0.008,  0.065, 5, 174.660,-98.340,-108.180
559255.27905, 3,   0.469, -0.678,  9.733
559255.28105, 3,   1.030, -0.378,  8.215, 4,  -0.054, -0.148,  0.095
559255.28306, 3,   1.726, -0.125,  7.954, 4,   0.028, -0.168,  0.083
559255.28506, 3,   0.381,  0.201,  8.026
559255.28706, 3,  -0.524, -0.515,  9.680, 4,   0.130, -0.076,  0.073
559255.28906, 3,  -0.491, -0.347,  9.922, 4,   0.086, -0.007,  0.074, 5, 174.900,-98.340,-108.180
559255.29106, 3,  -1.063,  0.113, 10.080, 4,  -0.066, -0.027,  0.075
559255.29306, 3,  -0.864,  0.773, 10.027, 4,  -0.079, -0.000,  0.090
559255.29506, 3,   0.050,  0.218,  9.558
559255.29707, 3,   0.455,  0.965,  9.673, 4,   0.037,  0.129,  0.097, 5, 175.020,-97.980,-108.300
559255.29907, 3,   0.101,  0.620, 10.386, 4,   0.056,  0.136,  0.084
559255.30107, 3,  -0.951,  0.785, 11.945, 4,   0.042,  0.121,  0.078
559255.30307, 3,   0.144,  0.453, 12.180, 4,  -0.054, -0.006,  0.089
559255.30507, 3,   0.644,  0.134, 11.121, 4,  -0.093, -0.080,  0.091
559255.30707, 3,   0.141, -0.129,  7.243, 4,  -0.096, -0.126,  0.079, 5, 175.140,-97.920,-108.480
559255.30907, 3,   0.318, -0.455,  7.508
559255.31108, 3,   0.735, -0.702,  8.385, 4,   0.044, -0.040,  0.080
559255.31307, 3,   0.584, -0.977,  9.326, 4,   0.117, -0.005,  0.091
559255.31507, 3,   0.699, -0.555, 10.808, 4,   0.130, -0.010,  0.101
559255.31707, 3,   0.589, -0.242,  9.515, 4,   0.063, -0.054,  0.106
559255.31908, 3,   0.148,  0.390,  8.461, 4,  -0.069, -0.081,  0.109, 5, 175.260,-97.680,-108.780
559255.32108, 3,  -0.278,  0.261,  7.540
559255.32308, 3,  -0.455,  1.178,  7.566, 4,  -0.035, -0.022,  0.103
559255.32508, 3,  -0.570,  1.355,  8.667, 4,   0.052,  0.124,  0.083
559255.32708, 3,   0.034,  0.048, 11.088, 4,   0.023,  0.163,  0.083, 5, 175.440,-97.740,-109.260
559255.32909, 3,   0.089, -0.407, 11.524, 4,  -0.046,  0.083,  0.092
559255.33109, 3,   0.125, -1.216, 12.924, 4,  -0.038,  0.029,  0.104
559255.33309, 3,  -0.084, -0.235, 12.024, 4,  -0.021,  0.008,  0.106
559255.33509, 3,  -0.773,  0.206, 11.162, 4,  -0.027, -0.021,  0.106
559255.33709, 3,  -0.594,  1.286,  9.953, 4,   0.000, -0.051,  0.103, 5, 175.500,-97.740,-109.260
559255.33909, 3,  -0.555,  1.286,  9.953, 4,  -0.024, -0.084,  0.100
559255.34110, 3,  -0.184,  0.443,  9.309, 4,  -0.048, -0.128,  0.096
559255.34310, 3,   0.105, -0.503,  8.852, 4,  -0.023, -0.114,  0.087
559255.34510, 3,   0.086, -1.037,  9.002, 4,   0.005, -0.087,  0.084
559255.34710, 3,   1.396, -1.518,  8.402, 4,   0.020, -0.066,  0.097, 5, 175.380,-97.560,-109.380
559255.34911, 3,   1.551, -1.135,  7.987
